STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,TOBS,TSUN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11,WT13,WT14,WT16,WT18,WT22
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/2/13,0,,,86,68,68,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/3/13,0.89,,,88,68,74,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/4/13,0,,,80,63,70,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/5/13,0.06,,,81,63,63,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/6/13,0,,,83,63,67,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/7/13,0,,,87,67,68,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/8/13,0,,,88,68,69,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/9/13,0,,,90,69,74,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/10/13,0.06,,,92,71,75,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/11/13,0.02,,,91,71,71,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/12/13,0.16,,,91,71,74,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/13/13,0,,,89,69,73,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/14/13,0,,,73,58,69,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/15/13,0,,,76,58,58,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/16/13,,,,69,58,58,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/17/13,,,,71,58,65,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/18/13,0.29,,,80,65,70,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/19/13,0.16,,,71,66,66,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/20/13,0,,,80,66,70,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/21/13,0.05,,,86,69,72,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/22/13,0,,,86,70,70,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/23/13,0,,,86,64,70,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/24/13,0,,,81,59,64,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/25/13,0,,,79,54,59,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/26/13,0,,,82,54,54,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/27/13,0,,,86,54,63,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/28/13,0,,,83,63,69,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/29/13,0,,,85,64,75,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/30/13,0,,,86,64,64,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,8/31/13,0,,,86,64,65,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/1/13,2.17,,,89,65,72,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/2/13,0,,,86,70,70,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/3/13,0.29,,,86,67,72,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/4/13,0,,,83,66,67,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/5/13,0,,,85,64,66,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/6/13,0,,,80,58,65,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/7/13,0,,,80,58,58,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/8/13,0,,,85,58,62,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/9/13,0,,,85,62,64,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/10/13,0,,,88,64,65,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/11/13,0,,,87,65,66,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/12/13,0.11,,,88,66,69,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/13/13,0,,,83,59,69,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/14/13,0,,,74,52,59,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/15/13,0,,,78,52,52,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/16/13,0,,,83,52,68,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/17/13,0,,,74,50,60,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/18/13,0,,,71,50,50,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/19/13,0.02,,,75,50,54,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/20/13,,,,68,54,63,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/21/13,,,,76,62,65,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/22/13,0,,,75,55,63,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/23/13,0,,,71,51,55,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/24/13,0,,,73,52,52,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/25/13,0,,,72,52,52,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/26/13,0,,,73,52,58,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/27/13,0,,,72,53,55,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/28/13,0,,,71,52,54,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/29/13,0,,,71,52,53,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,9/30/13,0,,,74,50,52,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/1/13,0,,,79,50,50,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/2/13,0,,,82,50,57,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/3/13,0,,,82,57,58,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/4/13,0,,,84,58,60,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/5/13,0,,,87,60,61,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/6/13,0,,,81,61,65,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/7/13,0.27,,,76,59,72,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/8/13,0.11,,,72,54,59,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/9/13,0.21,,,61,53,57,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/10/13,0.09,,,60,53,53,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/11/13,0,,,66,53,58,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/12/13,0,,,67,58,61,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/13/13,0.13,,,67,61,62,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/14/13,0,,,65,53,61,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/15/13,0,,,69,53,53,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/16/13,0,,,69,53,62,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/17/13,0,,,76,58,58,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/18/13,0,,,65,58,60,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/19/13,0,,,68,51,60,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/20/13,0.03,,,62,38,51,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/21/13,0,,,65,38,38,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/22/13,0,,,63,38,51,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/23/13,0,,,66,37,58,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/24/13,0,,,58,37,37,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/25/13,0,,,54,29,42,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/26/13,0,,,58,29,29,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/27/13,0,,,67,29,42,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/28/13,0,,,65,42,44,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/29/13,0,,,70,44,47,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/30/13,0,,,73,47,52,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,10/31/13,0,,,75,52,53,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/1/13,1.02,,,74,53,67,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/2/13,0,,,69,42,58,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/3/13,0,,,61,36,43,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/4/13,0,,,53,38,38,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/5/13,0,,,56,38,40,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/6/13,0.15,,,68,40,46,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/7/13,0,,,68,35,60,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/8/13,0,,,60,30,36,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/9/13,0,,,58,30,30,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/10/13,0,,,70,30,42,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/11/13,0,,,57,32,33,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/12/13,0.02,,,61,27,36,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/13/13,0,,,43,24,28,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/14/13,0,,,56,24,24,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/15/13,0,,,63,24,29,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/16/13,0,,,67,29,51,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/17/13,0.21,,,71,51,54,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/18/13,0,,,74,45,62,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/19/13,0,,,62,37,45,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/20/13,0,,,51,37,37,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/21/13,0,,,61,37,43,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/22/13,0.11,,,71,43,47,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/23/13,0,,,58,30,57,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/24/13,0,,,57,18,30,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/25/13,0,,,41,18,18,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/26/13,,,,66,18,37,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/27/13,,,,46,24,46,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/28/13,0,,,46,23,24,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/29/13,0,,,49,23,23,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,11/30/13,0,,,47,23,29,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/1/13,0,,,58,29,29,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/2/13,0,,,57,29,42,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/3/13,0,,,56,32,32,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/4/13,0,,,63,32,51,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/5/13,0.03,,,66,51,55,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/6/13,0.35,,,77,44,63,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/7/13,0.02,,,63,35,44,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/8/13,0.25,,,44,33,35,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/9/13,0.5,,,47,35,36,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/10/13,0.25,,,47,24,47,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/11/13,0,,,48,24,24,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/12/13,0,,,43,22,30,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/13/13,,,,50,22,22,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/14/13,,,,46,22,38,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/15/13,0,,,53,29,41,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/16/13,0,,,54,29,29,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/17/13,0,,,60,29,32,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/18/13,0,,,48,26,36,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/19/13,0,,,61,27,28,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/20/13,0,,,66,28,40,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/21/13,0,,,72,40,50,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/22/13,0.54,,,77,50,68,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/23/13,0.88,,,68,41,65,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/24/13,0,,,65,25,41,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/25/13,0,,,41,24,25,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/26/13,0.05,,,48,25,33,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/27/13,0,,,50,24,27,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/28/13,0,,,59,24,24,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/29/13,1.55,,,64,24,46,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/30/13,0,,,55,37,37,,,,,,,,,,,,,,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,12/31/13,0,,,50,30,39,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/1/13,0.01,,,52,27,43,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/2/13,0.55,,,49,43,43,,1,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/3/13,0,,,45,38,38,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/4/13,0,,,44,28,28,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/5/13,0,,,50,28,28,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/6/13,0.02,,,48,28,40,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/7/13,0,,,47,31,31,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/8/13,0,,,50,29,35,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/9/13,0,,,55,35,36,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/10/13,0,,,66,36,47,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/11/13,0.1,,,61,41,41,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/12/13,0.18,,,52,41,48,,1,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/13/13,0,,,70,48,52,,1,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/14/13,0,,,74,52,58,,1,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/15/13,0.01,,,70,45,45,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/16/13,0.04,,,46,43,43,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/17/13,0.43,,,50,43,49,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/18/13,0.62,0.2,,49,30,30,,,,,1,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/19/13,0,,,45,25,25,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/20/13,0,,,53,25,39,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/21/13,0,,,64,31,31,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/22/13,0,,,58,30,30,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/23/13,0,,,38,19,19,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/24/13,0,,,39,19,32,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/25/13,0,,,35,20,22,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/26/13,0.43,0,,26,22,26,,,,,1,,1,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/27/13,0,,,38,25,26,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/28/13,0,,,40,26,32,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/29/13,,,,51,32,46,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/30/13,0,,,73,46,62,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,1/31/13,0.39,,,70,47,47,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/1/13,0,,,50,35,39,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/2/13,0,,,40,20,20,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/3/13,0,,,43,20,37,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/4/13,0,,,48,26,26,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/5/13,0,,,47,26,38,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/6/13,0,,,61,32,32,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/7/13,0,,,62,32,36,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/8/13,0.7,,,47,36,40,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/9/13,0,,,54,29,29,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/10/13,0,,,52,27,28,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/11/13,0.09,,,52,28,52,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/12/13,0.01,,,61,46,47,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/13/13,0.08,,,60,42,42,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/14/13,0.01,,,46,31,31,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/15/13,0,,,51,30,30,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/16/13,0,,,60,30,40,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/17/13,0.34,1.2,,40,25,25,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/18/13,0,,,36,19,19,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/19/13,0,,,51,19,36,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/20/13,0.11,,,51,30,30,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/21/13,0,,,51,26,26,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/22/13,0.21,,,54,26,31,,,,,1,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/23/13,0.46,,,37,31,36,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/24/13,0.66,,,43,36,,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/25/13,0,,,60,33,33,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/26/13,0.05,,,40,33,35,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/27/13,0.84,,,58,35,42,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,2/28/13,0,,,59,36,38,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/1/13,0,,,48,29,29,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/2/13,0,,,49,28,29,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/3/13,0,,,48,28,28,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/4/13,0,,,44,26,26,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/5/13,0,,,49,26,36,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/6/13,0.26,,,50,36,37,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/7/13,0,,,46,33,34,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/8/13,0,,,50,31,32,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/9/13,0,,,53,32,33,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/10/13,0,,,60,33,33,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/11/13,0,,,67,33,42,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/12/13,0.27,,,68,42,59,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/13/13,0.07,,,73,35,35,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/14/13,0,,,58,30,30,,,,,,,,,,,,,,
USC00311535,"CARY, NC US",35.7192,-78.7878,118.9,3/15/13,0,,,52,30,30,,,,,,,,,,,,,,
